,Unnamed: 0,Quarter,HB,CancerType,NumberOfEligibleReferrals62DayStandard,NumberOfEligibleReferralsTreatedWithin62Days,Date,DateSquared,Pandemic,PopSize,PandemicRecovery
1713,2052,2015Q2,S08000032,Colorectal,49.0,43.0,13,169,0,867800.0,0.0
1714,2053,2015Q2,S08000032,Head & Neck,13.0,13.0,13,169,0,867800.0,0.0
1715,2054,2015Q2,S08000032,Lung,60.0,59.0,13,169,0,867800.0,0.0
1716,2055,2015Q2,S08000032,Lymphoma,10.0,10.0,13,169,0,867800.0,0.0
1717,2056,2015Q2,S08000032,Melanoma,15.0,15.0,13,169,0,867800.0,0.0
1718,2057,2015Q2,S08000032,Ovarian,10.0,10.0,13,169,0,867800.0,0.0
1719,2058,2015Q2,S08000032,Upper GI,26.0,26.0,13,169,0,867800.0,0.0
1720,2059,2015Q2,S08000032,Urological,33.0,30.0,13,169,0,867800.0,0.0
1721,2072,2015Q3,S08000015,Breast,62.0,61.0,14,196,0,21670.0,0.0
1722,2073,2015Q3,S08000015,Cervical,2.0,1.0,14,196,0,21670.0,0.0
1723,2074,2015Q3,S08000015,Colorectal,33.0,29.0,14,196,0,21670.0,0.0
1724,2075,2015Q3,S08000015,Head & Neck,10.0,8.0,14,196,0,21670.0,0.0
1725,2076,2015Q3,S08000015,Lung,57.0,49.0,14,196,0,21670.0,0.0
1726,2077,2015Q3,S08000015,Lymphoma,8.0,7.0,14,196,0,23200.0,0.0
1727,2078,2015Q3,S08000015,Melanoma,13.0,13.0,14,196,0,23200.0,0.0
1728,2079,2015Q3,S08000015,Ovarian,11.0,10.0,14,196,0,23200.0,0.0
1729,2080,2015Q3,S08000015,Upper GI,41.0,36.0,14,196,0,23200.0,0.0
1730,2081,2015Q3,S08000015,Urological,26.0,23.0,14,196,0,23200.0,0.0
1731,2083,2015Q3,S08000016,Breast,13.0,13.0,14,196,0,23200.0,0.0
1732,2084,2015Q3,S08000016,Colorectal,10.0,10.0,14,196,0,23200.0,0.0
1733,2085,2015Q3,S08000016,Head & Neck,3.0,3.0,14,196,0,27070.0,0.0
1734,2086,2015Q3,S08000016,Lung,14.0,14.0,14,196,0,27070.0,0.0
1735,2087,2015Q3,S08000016,Lymphoma,4.0,4.0,14,196,0,27070.0,0.0
1736,2088,2015Q3,S08000016,Melanoma,3.0,3.0,14,196,0,27070.0,0.0
1737,2089,2015Q3,S08000016,Ovarian,1.0,1.0,14,196,0,27070.0,0.0
1738,2090,2015Q3,S08000016,Upper GI,11.0,11.0,14,196,0,27070.0,0.0
1739,2091,2015Q3,S08000016,Urological,7.0,6.0,14,196,0,27070.0,0.0
1740,2093,2015Q3,S08000017,Breast,19.0,19.0,14,196,0,368080.0,0.0
1741,2094,2015Q3,S08000017,Cervical,1.0,1.0,14,196,0,368080.0,0.0
1742,2095,2015Q3,S08000017,Colorectal,14.0,12.0,14,196,0,368080.0,0.0
1743,2096,2015Q3,S08000017,Head & Neck,1.0,1.0,14,196,0,368080.0,0.0
1744,2097,2015Q3,S08000017,Lung,20.0,20.0,14,196,0,368080.0,0.0
1745,2098,2015Q3,S08000017,Lymphoma,1.0,1.0,14,196,0,368080.0,0.0
1746,2099,2015Q3,S08000017,Melanoma,2.0,2.0,14,196,0,368080.0,0.0
1747,2100,2015Q3,S08000017,Upper GI,11.0,11.0,14,196,0,368080.0,0.0
1748,2101,2015Q3,S08000017,Urological,19.0,18.0,14,196,0,368080.0,0.0
1749,2103,2015Q3,S08000019,Breast,26.0,26.0,14,196,0,368080.0,0.0
1750,2104,2015Q3,S08000019,Cervical,1.0,0.0,14,196,0,415040.0,0.0
1751,2105,2015Q3,S08000019,Colorectal,23.0,23.0,14,196,0,415040.0,0.0
1752,2106,2015Q3,S08000019,Head & Neck,9.0,7.0,14,196,0,415040.0,0.0
1753,2107,2015Q3,S08000019,Lung,23.0,21.0,14,196,0,415040.0,0.0
1754,2108,2015Q3,S08000019,Lymphoma,8.0,8.0,14,196,0,415040.0,0.0
1755,2109,2015Q3,S08000019,Melanoma,7.0,7.0,14,196,0,415040.0,0.0
1756,2110,2015Q3,S08000019,Ovarian,1.0,1.0,14,196,0,415040.0,0.0
1757,2111,2015Q3,S08000019,Upper GI,21.0,21.0,14,196,0,415040.0,0.0
1758,2112,2015Q3,S08000019,Urological,46.0,43.0,14,196,0,415040.0,0.0
1759,2114,2015Q3,S08000020,Breast,106.0,99.0,14,196,0,415040.0,0.0
1760,2115,2015Q3,S08000020,Cervical,4.0,2.0,14,196,0,1149890.0,0.0
1761,2116,2015Q3,S08000020,Colorectal,47.0,28.0,14,196,0,1149890.0,0.0
1762,2117,2015Q3,S08000020,Head & Neck,14.0,8.0,14,196,0,1149890.0,0.0
1763,2118,2015Q3,S08000020,Lung,63.0,57.0,14,196,0,1149890.0,0.0
1764,2119,2015Q3,S08000020,Lymphoma,13.0,10.0,14,196,0,1149890.0,0.0
1765,2120,2015Q3,S08000020,Melanoma,7.0,7.0,14,196,0,1149890.0,0.0
1766,2121,2015Q3,S08000020,Ovarian,9.0,9.0,14,196,0,1149890.0,0.0
1767,2122,2015Q3,S08000020,Upper GI,34.0,33.0,14,196,0,1149890.0,0.0
1768,2123,2015Q3,S08000020,Urological,52.0,46.0,14,196,0,1149890.0,0.0
1769,2125,2015Q3,S08000022,Breast,64.0,64.0,14,196,0,1149890.0,0.0
1770,2126,2015Q3,S08000022,Cervical,2.0,2.0,14,196,0,654490.0,0.0
1771,2127,2015Q3,S08000022,Colorectal,34.0,28.0,14,196,0,654490.0,0.0
1772,2128,2015Q3,S08000022,Head & Neck,4.0,3.0,14,196,0,654490.0,0.0
1773,2129,2015Q3,S08000022,Lung,28.0,24.0,14,196,0,654490.0,0.0
1774,2130,2015Q3,S08000022,Lymphoma,6.0,6.0,14,196,0,654490.0,0.0
1775,2131,2015Q3,S08000022,Melanoma,7.0,6.0,14,196,0,654490.0,0.0
1776,2132,2015Q3,S08000022,Ovarian,3.0,3.0,14,196,0,654490.0,0.0
1777,2133,2015Q3,S08000022,Upper GI,20.0,20.0,14,196,0,654490.0,0.0
1778,2134,2015Q3,S08000022,Urological,28.0,14.0,14,196,0,654490.0,0.0
1779,2136,2015Q3,S08000024,Breast,209.0,209.0,14,196,0,654490.0,0.0
1780,2137,2015Q3,S08000024,Cervical,5.0,5.0,14,196,0,370590.0,0.0
1781,2138,2015Q3,S08000024,Colorectal,57.0,52.0,14,196,0,370590.0,0.0
1782,2139,2015Q3,S08000024,Head & Neck,11.0,9.0,14,196,0,370590.0,0.0
1783,2140,2015Q3,S08000024,Lung,56.0,55.0,14,196,0,370590.0,0.0
1784,2141,2015Q3,S08000024,Lymphoma,17.0,15.0,14,196,0,370590.0,0.0
1785,2142,2015Q3,S08000024,Melanoma,16.0,15.0,14,196,0,370590.0,0.0
1786,2143,2015Q3,S08000024,Ovarian,5.0,4.0,14,196,0,370590.0,0.0
1787,2144,2015Q3,S08000024,Upper GI,37.0,34.0,14,196,0,370590.0,0.0
1788,2145,2015Q3,S08000024,Urological,66.0,53.0,14,196,0,370590.0,0.0
1789,2147,2015Q3,S08000025,Breast,1.0,1.0,14,196,0,370590.0,0.0
1790,2148,2015Q3,S08000025,Cervical,1.0,1.0,14,196,0,114030.0,0.0
1791,2149,2015Q3,S08000025,Colorectal,3.0,1.0,14,196,0,114030.0,0.0
1792,2150,2015Q3,S08000025,Lung,1.0,1.0,14,196,0,114030.0,0.0
1793,2151,2015Q3,S08000025,Upper GI,2.0,2.0,14,196,0,114030.0,0.0
1794,2153,2015Q3,S08000026,Breast,1.0,1.0,14,196,0,114030.0,0.0
1795,2154,2015Q3,S08000026,Colorectal,7.0,5.0,14,196,0,114030.0,0.0
1796,2155,2015Q3,S08000026,Lung,1.0,1.0,14,196,0,114030.0,0.0
1797,2156,2015Q3,S08000026,Lymphoma,1.0,1.0,14,196,0,114030.0,0.0
1798,2157,2015Q3,S08000026,Upper GI,3.0,3.0,14,196,0,114030.0,0.0
1799,2158,2015Q3,S08000026,Urological,3.0,3.0,14,196,0,149670.0,0.0
1800,2160,2015Q3,S08000028,Colorectal,7.0,6.0,14,196,0,149670.0,0.0
1801,2161,2015Q3,S08000028,Head & Neck,2.0,2.0,14,196,0,149670.0,0.0
1802,2162,2015Q3,S08000028,Lung,3.0,3.0,14,196,0,149670.0,0.0
1803,2163,2015Q3,S08000028,Melanoma,2.0,2.0,14,196,0,149670.0,0.0
1804,2164,2015Q3,S08000028,Upper GI,3.0,3.0,14,196,0,149670.0,0.0
1805,2165,2015Q3,S08000028,Urological,1.0,1.0,14,196,0,149670.0,0.0
1806,2167,2015Q3,S08000029,Breast,23.0,22.0,14,196,0,149670.0,0.0
1807,2168,2015Q3,S08000029,Colorectal,27.0,25.0,14,196,0,149670.0,0.0
1808,2169,2015Q3,S08000029,Head & Neck,5.0,5.0,14,196,0,149670.0,0.0
1809,2170,2015Q3,S08000029,Lung,55.0,49.0,14,196,0,302650.0,0.0
1810,2171,2015Q3,S08000029,Lymphoma,5.0,5.0,14,196,0,302650.0,0.0
1811,2172,2015Q3,S08000029,Melanoma,6.0,5.0,14,196,0,302650.0,0.0
1812,2173,2015Q3,S08000029,Ovarian,9.0,9.0,14,196,0,302650.0,0.0
1813,2174,2015Q3,S08000029,Upper GI,21.0,21.0,14,196,0,302650.0,0.0
1814,2175,2015Q3,S08000029,Urological,42.0,36.0,14,196,0,302650.0,0.0
1815,2177,2015Q3,S08000030,Breast,80.0,76.0,14,196,0,302650.0,0.0
1816,2178,2015Q3,S08000030,Cervical,2.0,2.0,14,196,0,302650.0,0.0
1817,2179,2015Q3,S08000030,Colorectal,45.0,32.0,14,196,0,302650.0,0.0
1818,2180,2015Q3,S08000030,Head & Neck,3.0,1.0,14,196,0,302650.0,0.0
1819,2181,2015Q3,S08000030,Lung,46.0,40.0,14,196,0,587820.0,0.0
1820,2182,2015Q3,S08000030,Lymphoma,1.0,1.0,14,196,0,587820.0,0.0
1821,2183,2015Q3,S08000030,Melanoma,24.0,22.0,14,196,0,587820.0,0.0
1822,2184,2015Q3,S08000030,Ovarian,2.0,2.0,14,196,0,587820.0,0.0
1823,2185,2015Q3,S08000030,Upper GI,30.0,30.0,14,196,0,587820.0,0.0
1824,2186,2015Q3,S08000030,Urological,33.0,23.0,14,196,0,587820.0,0.0
1825,2188,2015Q3,S08000031,Breast,248.0,238.0,14,196,0,587820.0,0.0
1826,2189,2015Q3,S08000031,Cervical,4.0,4.0,14,196,0,587820.0,0.0
1827,2190,2015Q3,S08000031,Colorectal,81.0,74.0,14,196,0,587820.0,0.0
1828,2191,2015Q3,S08000031,Head & Neck,44.0,31.0,14,196,0,587820.0,0.0
1829,2192,2015Q3,S08000031,Lung,152.0,141.0,14,196,0,321000.0,0.0
1830,2193,2015Q3,S08000031,Lymphoma,20.0,19.0,14,196,0,321000.0,0.0
1831,2194,2015Q3,S08000031,Melanoma,43.0,43.0,14,196,0,321000.0,0.0
1832,2195,2015Q3,S08000031,Ovarian,10.0,10.0,14,196,0,321000.0,0.0
1833,2196,2015Q3,S08000031,Upper GI,72.0,56.0,14,196,0,321000.0,0.0
1834,2197,2015Q3,S08000031,Urological,107.0,66.0,14,196,0,321000.0,0.0
1835,2199,2015Q3,S08000032,Breast,57.0,57.0,14,196,0,321000.0,0.0
1836,2200,2015Q3,S08000032,Cervical,11.0,11.0,14,196,0,321000.0,0.0
1837,2201,2015Q3,S08000032,Colorectal,51.0,46.0,14,196,0,321000.0,0.0
1838,2202,2015Q3,S08000032,Head & Neck,11.0,11.0,14,196,0,321000.0,0.0
1839,2203,2015Q3,S08000032,Lung,58.0,58.0,14,196,0,867800.0,0.0
1840,2204,2015Q3,S08000032,Lymphoma,8.0,8.0,14,196,0,867800.0,0.0
1841,2205,2015Q3,S08000032,Melanoma,10.0,9.0,14,196,0,867800.0,0.0
1842,2206,2015Q3,S08000032,Ovarian,8.0,7.0,14,196,0,867800.0,0.0
1843,2207,2015Q3,S08000032,Upper GI,25.0,25.0,14,196,0,867800.0,0.0
1844,2208,2015Q3,S08000032,Urological,48.0,43.0,14,196,0,867800.0,0.0
1845,2221,2015Q4,S08000015,Breast,87.0,84.0,15,225,0,867800.0,0.0
1846,2222,2015Q4,S08000015,Cervical,3.0,3.0,15,225,0,867800.0,0.0
1847,2223,2015Q4,S08000015,Colorectal,37.0,35.0,15,225,0,867800.0,0.0
1848,2224,2015Q4,S08000015,Head & Neck,8.0,7.0,15,225,0,867800.0,0.0
1849,2225,2015Q4,S08000015,Lung,36.0,33.0,15,225,0,21670.0,0.0
1850,2226,2015Q4,S08000015,Lymphoma,6.0,5.0,15,225,0,21670.0,0.0
1851,2227,2015Q4,S08000015,Melanoma,8.0,8.0,15,225,0,21670.0,0.0
1852,2228,2015Q4,S08000015,Ovarian,8.0,7.0,15,225,0,21670.0,0.0
1853,2229,2015Q4,S08000015,Upper GI,35.0,32.0,15,225,0,21670.0,0.0
1854,2230,2015Q4,S08000015,Urological,36.0,33.0,15,225,0,23200.0,0.0
1855,2232,2015Q4,S08000016,Breast,8.0,8.0,15,225,0,23200.0,0.0
1856,2233,2015Q4,S08000016,Cervical,1.0,1.0,15,225,0,23200.0,0.0
1857,2234,2015Q4,S08000016,Colorectal,8.0,8.0,15,225,0,23200.0,0.0
1858,2235,2015Q4,S08000016,Head & Neck,4.0,3.0,15,225,0,23200.0,0.0
1859,2236,2015Q4,S08000016,Lung,8.0,8.0,15,225,0,23200.0,0.0
1860,2237,2015Q4,S08000016,Lymphoma,4.0,4.0,15,225,0,23200.0,0.0
1861,2238,2015Q4,S08000016,Melanoma,7.0,7.0,15,225,0,23200.0,0.0
1862,2239,2015Q4,S08000016,Ovarian,6.0,6.0,15,225,0,27070.0,0.0
1863,2240,2015Q4,S08000016,Upper GI,12.0,12.0,15,225,0,27070.0,0.0
1864,2241,2015Q4,S08000016,Urological,11.0,11.0,15,225,0,27070.0,0.0
1865,2243,2015Q4,S08000017,Breast,14.0,14.0,15,225,0,27070.0,0.0
1866,2244,2015Q4,S08000017,Cervical,1.0,0.0,15,225,0,27070.0,0.0
1867,2245,2015Q4,S08000017,Colorectal,16.0,16.0,15,225,0,27070.0,0.0
1868,2246,2015Q4,S08000017,Head & Neck,4.0,3.0,15,225,0,27070.0,0.0
1869,2247,2015Q4,S08000017,Lung,20.0,20.0,15,225,0,368080.0,0.0
1870,2248,2015Q4,S08000017,Lymphoma,4.0,4.0,15,225,0,368080.0,0.0
1871,2249,2015Q4,S08000017,Melanoma,1.0,1.0,15,225,0,368080.0,0.0
1872,2250,2015Q4,S08000017,Ovarian,3.0,3.0,15,225,0,368080.0,0.0
1873,2251,2015Q4,S08000017,Upper GI,18.0,18.0,15,225,0,368080.0,0.0
1874,2252,2015Q4,S08000017,Urological,20.0,18.0,15,225,0,368080.0,0.0
1875,2254,2015Q4,S08000019,Breast,37.0,37.0,15,225,0,368080.0,0.0
1876,2255,2015Q4,S08000019,Cervical,4.0,3.0,15,225,0,368080.0,0.0
1877,2256,2015Q4,S08000019,Colorectal,26.0,22.0,15,225,0,368080.0,0.0
1878,2257,2015Q4,S08000019,Head & Neck,10.0,8.0,15,225,0,368080.0,0.0
1879,2258,2015Q4,S08000019,Lung,30.0,28.0,15,225,0,415040.0,0.0
1880,2259,2015Q4,S08000019,Lymphoma,3.0,3.0,15,225,0,415040.0,0.0
1881,2260,2015Q4,S08000019,Melanoma,11.0,8.0,15,225,0,415040.0,0.0
1882,2261,2015Q4,S08000019,Ovarian,5.0,5.0,15,225,0,415040.0,0.0
1883,2262,2015Q4,S08000019,Upper GI,23.0,23.0,15,225,0,415040.0,0.0
1884,2263,2015Q4,S08000019,Urological,38.0,37.0,15,225,0,415040.0,0.0
1885,2265,2015Q4,S08000020,Breast,99.0,93.0,15,225,0,415040.0,0.0
1886,2266,2015Q4,S08000020,Cervical,5.0,4.0,15,225,0,415040.0,0.0
1887,2267,2015Q4,S08000020,Colorectal,44.0,28.0,15,225,0,415040.0,0.0
1888,2268,2015Q4,S08000020,Head & Neck,9.0,9.0,15,225,0,415040.0,0.0
1889,2269,2015Q4,S08000020,Lung,47.0,40.0,15,225,0,1149890.0,0.0
1890,2270,2015Q4,S08000020,Lymphoma,16.0,13.0,15,225,0,1149890.0,0.0
1891,2271,2015Q4,S08000020,Melanoma,11.0,10.0,15,225,0,1149890.0,0.0
1892,2272,2015Q4,S08000020,Ovarian,7.0,6.0,15,225,0,1149890.0,0.0
1893,2273,2015Q4,S08000020,Upper GI,39.0,37.0,15,225,0,1149890.0,0.0
1894,2274,2015Q4,S08000020,Urological,55.0,50.0,15,225,0,1149890.0,0.0
1895,2276,2015Q4,S08000022,Breast,60.0,60.0,15,225,0,1149890.0,0.0
1896,2277,2015Q4,S08000022,Cervical,2.0,2.0,15,225,0,1149890.0,0.0
1897,2278,2015Q4,S08000022,Colorectal,27.0,26.0,15,225,0,1149890.0,0.0
1898,2279,2015Q4,S08000022,Head & Neck,6.0,6.0,15,225,0,1149890.0,0.0
1899,2280,2015Q4,S08000022,Lung,26.0,26.0,15,225,0,654490.0,0.0
1900,2281,2015Q4,S08000022,Lymphoma,7.0,6.0,15,225,0,654490.0,0.0
1901,2282,2015Q4,S08000022,Melanoma,7.0,7.0,15,225,0,654490.0,0.0
1902,2283,2015Q4,S08000022,Ovarian,4.0,4.0,15,225,0,654490.0,0.0
1903,2284,2015Q4,S08000022,Upper GI,15.0,14.0,15,225,0,654490.0,0.0
1904,2285,2015Q4,S08000022,Urological,35.0,21.0,15,225,0,654490.0,0.0
1905,2287,2015Q4,S08000024,Breast,167.0,167.0,15,225,0,654490.0,0.0
1906,2288,2015Q4,S08000024,Cervical,14.0,14.0,15,225,0,654490.0,0.0
1907,2289,2015Q4,S08000024,Colorectal,73.0,62.0,15,225,0,654490.0,0.0
1908,2290,2015Q4,S08000024,Head & Neck,13.0,12.0,15,225,0,654490.0,0.0
1909,2291,2015Q4,S08000024,Lung,45.0,43.0,15,225,0,370590.0,0.0
1910,2292,2015Q4,S08000024,Lymphoma,14.0,13.0,15,225,0,370590.0,0.0
1911,2293,2015Q4,S08000024,Melanoma,32.0,32.0,15,225,0,370590.0,0.0
1912,2294,2015Q4,S08000024,Ovarian,9.0,9.0,15,225,0,370590.0,0.0
1913,2295,2015Q4,S08000024,Upper GI,35.0,30.0,15,225,0,370590.0,0.0
1914,2296,2015Q4,S08000024,Urological,75.0,63.0,15,225,0,370590.0,0.0
1915,2298,2015Q4,S08000025,Breast,1.0,1.0,15,225,0,370590.0,0.0
1916,2299,2015Q4,S08000025,Cervical,1.0,1.0,15,225,0,370590.0,0.0
1917,2300,2015Q4,S08000025,Colorectal,1.0,0.0,15,225,0,370590.0,0.0
1918,2301,2015Q4,S08000025,Melanoma,1.0,1.0,15,225,0,370590.0,0.0
1919,2302,2015Q4,S08000025,Upper GI,1.0,1.0,15,225,0,114030.0,0.0
1920,2304,2015Q4,S08000026,Breast,1.0,0.0,15,225,0,114030.0,0.0
1921,2305,2015Q4,S08000026,Colorectal,1.0,1.0,15,225,0,114030.0,0.0
1922,2306,2015Q4,S08000026,Head & Neck,1.0,0.0,15,225,0,114030.0,0.0
1923,2307,2015Q4,S08000026,Lung,2.0,2.0,15,225,0,114030.0,0.0
1924,2308,2015Q4,S08000026,Ovarian,1.0,1.0,15,225,0,114030.0,0.0
1925,2309,2015Q4,S08000026,Upper GI,1.0,1.0,15,225,0,114030.0,0.0
1926,2311,2015Q4,S08000028,Colorectal,2.0,2.0,15,225,0,114030.0,0.0
1927,2312,2015Q4,S08000028,Lung,2.0,2.0,15,225,0,114030.0,0.0
1928,2313,2015Q4,S08000028,Lymphoma,2.0,2.0,15,225,0,114030.0,0.0
1929,2314,2015Q4,S08000028,Upper GI,3.0,3.0,15,225,0,149670.0,0.0
1930,2315,2015Q4,S08000028,Urological,5.0,4.0,15,225,0,149670.0,0.0
1931,2317,2015Q4,S08000029,Breast,37.0,35.0,15,225,0,149670.0,0.0
1932,2318,2015Q4,S08000029,Cervical,4.0,1.0,15,225,0,149670.0,0.0
1933,2319,2015Q4,S08000029,Colorectal,36.0,35.0,15,225,0,149670.0,0.0
1934,2320,2015Q4,S08000029,Head & Neck,6.0,5.0,15,225,0,149670.0,0.0
1935,2321,2015Q4,S08000029,Lung,46.0,40.0,15,225,0,149670.0,0.0
1936,2322,2015Q4,S08000029,Lymphoma,1.0,1.0,15,225,0,149670.0,0.0
1937,2323,2015Q4,S08000029,Melanoma,10.0,9.0,15,225,0,149670.0,0.0
1938,2324,2015Q4,S08000029,Ovarian,4.0,4.0,15,225,0,149670.0,0.0
1939,2325,2015Q4,S08000029,Upper GI,26.0,23.0,15,225,0,302650.0,0.0
1940,2326,2015Q4,S08000029,Urological,38.0,35.0,15,225,0,302650.0,0.0
1941,2328,2015Q4,S08000030,Breast,58.0,53.0,15,225,0,302650.0,0.0
1942,2329,2015Q4,S08000030,Cervical,5.0,4.0,15,225,0,302650.0,0.0
1943,2330,2015Q4,S08000030,Colorectal,44.0,38.0,15,225,0,302650.0,0.0
1944,2331,2015Q4,S08000030,Head & Neck,5.0,5.0,15,225,0,302650.0,0.0
1945,2332,2015Q4,S08000030,Lung,25.0,24.0,15,225,0,302650.0,0.0
1946,2333,2015Q4,S08000030,Melanoma,4.0,4.0,15,225,0,302650.0,0.0
1947,2334,2015Q4,S08000030,Ovarian,2.0,2.0,15,225,0,302650.0,0.0
1948,2335,2015Q4,S08000030,Upper GI,28.0,26.0,15,225,0,302650.0,0.0
1949,2336,2015Q4,S08000030,Urological,20.0,14.0,15,225,0,587820.0,0.0
1950,2338,2015Q4,S08000031,Breast,274.0,240.0,15,225,0,587820.0,0.0
1951,2339,2015Q4,S08000031,Cervical,7.0,7.0,15,225,0,587820.0,0.0
1952,2340,2015Q4,S08000031,Colorectal,98.0,90.0,15,225,0,587820.0,0.0
1953,2341,2015Q4,S08000031,Head & Neck,47.0,38.0,15,225,0,587820.0,0.0
1954,2342,2015Q4,S08000031,Lung,141.0,133.0,15,225,0,587820.0,0.0
1955,2343,2015Q4,S08000031,Lymphoma,24.0,23.0,15,225,0,587820.0,0.0
1956,2344,2015Q4,S08000031,Melanoma,32.0,32.0,15,225,0,587820.0,0.0
1957,2345,2015Q4,S08000031,Ovarian,22.0,22.0,15,225,0,587820.0,0.0
1958,2346,2015Q4,S08000031,Upper GI,87.0,77.0,15,225,0,587820.0,0.0
1959,2347,2015Q4,S08000031,Urological,125.0,88.0,15,225,0,321000.0,0.0
1960,2349,2015Q4,S08000032,Breast,72.0,72.0,15,225,0,321000.0,0.0
1961,2350,2015Q4,S08000032,Cervical,5.0,5.0,15,225,0,321000.0,0.0
1962,2351,2015Q4,S08000032,Colorectal,51.0,46.0,15,225,0,321000.0,0.0
1963,2352,2015Q4,S08000032,Head & Neck,14.0,14.0,15,225,0,321000.0,0.0
1964,2353,2015Q4,S08000032,Lung,44.0,44.0,15,225,0,321000.0,0.0
1965,2354,2015Q4,S08000032,Lymphoma,6.0,6.0,15,225,0,321000.0,0.0
1966,2355,2015Q4,S08000032,Melanoma,13.0,13.0,15,225,0,321000.0,0.0
1967,2356,2015Q4,S08000032,Ovarian,4.0,4.0,15,225,0,321000.0,0.0
1968,2357,2015Q4,S08000032,Upper GI,22.0,21.0,15,225,0,321000.0,0.0
1969,2358,2015Q4,S08000032,Urological,45.0,38.0,15,225,0,867800.0,0.0
1970,2371,2016Q1,S08000015,Breast,83.0,82.0,16,256,0,880000.0,0.0
1971,2372,2016Q1,S08000015,Cervical,2.0,1.0,16,256,0,880000.0,0.0
1972,2373,2016Q1,S08000015,Colorectal,32.0,28.0,16,256,0,880000.0,0.0
1973,2374,2016Q1,S08000015,Head & Neck,7.0,6.0,16,256,0,880000.0,0.0
1974,2375,2016Q1,S08000015,Lung,46.0,45.0,16,256,0,880000.0,0.0
1975,2376,2016Q1,S08000015,Lymphoma,3.0,3.0,16,256,0,880000.0,0.0
1976,2377,2016Q1,S08000015,Melanoma,4.0,4.0,16,256,0,880000.0,0.0
1977,2378,2016Q1,S08000015,Ovarian,7.0,7.0,16,256,0,880000.0,0.0
1978,2379,2016Q1,S08000015,Upper GI,36.0,29.0,16,256,0,880000.0,0.0
1979,2380,2016Q1,S08000015,Urological,38.0,31.0,16,256,0,21850.0,0.0
1980,2382,2016Q1,S08000016,Breast,12.0,12.0,16,256,0,21850.0,0.0
1981,2383,2016Q1,S08000016,Colorectal,7.0,7.0,16,256,0,21850.0,0.0
1982,2384,2016Q1,S08000016,Head & Neck,1.0,1.0,16,256,0,21850.0,0.0
1983,2385,2016Q1,S08000016,Lung,9.0,9.0,16,256,0,21850.0,0.0
1984,2386,2016Q1,S08000016,Melanoma,3.0,3.0,16,256,0,23200.0,0.0
1985,2387,2016Q1,S08000016,Ovarian,4.0,4.0,16,256,0,23200.0,0.0
1986,2388,2016Q1,S08000016,Upper GI,13.0,13.0,16,256,0,23200.0,0.0
1987,2389,2016Q1,S08000016,Urological,12.0,12.0,16,256,0,23200.0,0.0
1988,2391,2016Q1,S08000017,Breast,14.0,14.0,16,256,0,23200.0,0.0
1989,2392,2016Q1,S08000017,Colorectal,21.0,19.0,16,256,0,23200.0,0.0
1990,2393,2016Q1,S08000017,Lung,22.0,21.0,16,256,0,23200.0,0.0
1991,2394,2016Q1,S08000017,Lymphoma,4.0,4.0,16,256,0,23200.0,0.0
1992,2395,2016Q1,S08000017,Melanoma,2.0,2.0,16,256,0,26900.0,0.0
1993,2396,2016Q1,S08000017,Ovarian,2.0,2.0,16,256,0,26900.0,0.0
1994,2397,2016Q1,S08000017,Upper GI,12.0,12.0,16,256,0,26900.0,0.0
1995,2398,2016Q1,S08000017,Urological,17.0,16.0,16,256,0,26900.0,0.0
1996,2400,2016Q1,S08000019,Breast,34.0,34.0,16,256,0,26900.0,0.0
1997,2401,2016Q1,S08000019,Cervical,4.0,4.0,16,256,0,26900.0,0.0
1998,2402,2016Q1,S08000019,Colorectal,31.0,25.0,16,256,0,370330.0,0.0
1999,2403,2016Q1,S08000019,Head & Neck,9.0,7.0,16,256,0,370330.0,0.0
2000,2404,2016Q1,S08000019,Lung,40.0,33.0,16,256,0,370330.0,0.0
2001,2405,2016Q1,S08000019,Lymphoma,3.0,3.0,16,256,0,370330.0,0.0
2002,2406,2016Q1,S08000019,Melanoma,8.0,8.0,16,256,0,370330.0,0.0
2003,2407,2016Q1,S08000019,Ovarian,4.0,4.0,16,256,0,370330.0,0.0
2004,2408,2016Q1,S08000019,Upper GI,19.0,18.0,16,256,0,370330.0,0.0
2005,2409,2016Q1,S08000019,Urological,40.0,37.0,16,256,0,370330.0,0.0
2006,2411,2016Q1,S08000020,Breast,84.0,83.0,16,256,0,370330.0,0.0
2007,2412,2016Q1,S08000020,Cervical,8.0,6.0,16,256,0,370330.0,0.0
2008,2413,2016Q1,S08000020,Colorectal,48.0,41.0,16,256,0,415470.0,0.0
2009,2414,2016Q1,S08000020,Head & Neck,8.0,5.0,16,256,0,415470.0,0.0
2010,2415,2016Q1,S08000020,Lung,74.0,65.0,16,256,0,415470.0,0.0
2011,2416,2016Q1,S08000020,Lymphoma,9.0,5.0,16,256,0,415470.0,0.0
2012,2417,2016Q1,S08000020,Melanoma,14.0,11.0,16,256,0,415470.0,0.0
2013,2418,2016Q1,S08000020,Ovarian,9.0,9.0,16,256,0,415470.0,0.0
2014,2419,2016Q1,S08000020,Upper GI,44.0,43.0,16,256,0,415470.0,0.0
2015,2420,2016Q1,S08000020,Urological,43.0,31.0,16,256,0,415470.0,0.0
2016,2422,2016Q1,S08000022,Breast,56.0,56.0,16,256,0,415470.0,0.0
2017,2423,2016Q1,S08000022,Cervical,2.0,2.0,16,256,0,415470.0,0.0
