,Quarter,HB,CancerType,NumberOfEligibleReferrals62DayStandard,NumberOfEligibleReferralsTreatedWithin62Days,Date,DateSquared,Pandemic,PopSize,Pandemic_cat,JustPandemic,PandemicRecovery
1231,2014Q2,S08000032,Lymphoma,14,14,9.0,81,0.0,653300.0,0.0,0.0,0.0
1232,2014Q2,S08000032,Melanoma,17,16,9.0,81,0.0,653300.0,0.0,0.0,0.0
1233,2014Q2,S08000032,Ovarian,8,8,9.0,81,0.0,653300.0,0.0,0.0,0.0
1234,2014Q2,S08000032,Upper GI,34,34,9.0,81,0.0,653300.0,0.0,0.0,0.0
1235,2014Q2,S08000032,Urological,47,40,9.0,81,0.0,653300.0,0.0,0.0,0.0
1236,2014Q3,S08000015,Breast,79,76,10.0,100,0.0,371140.0,0.0,0.0,0.0
1237,2014Q3,S08000015,Cervical,8,8,10.0,100,0.0,371140.0,0.0,0.0,0.0
1238,2014Q3,S08000015,Colorectal,42,41,10.0,100,0.0,371140.0,0.0,0.0,0.0
1239,2014Q3,S08000015,Head & Neck,10,8,10.0,100,0.0,371140.0,0.0,0.0,0.0
1240,2014Q3,S08000015,Lung,62,59,10.0,100,0.0,371140.0,0.0,0.0,0.0
1241,2014Q3,S08000015,Lymphoma,5,5,10.0,100,0.0,371140.0,0.0,0.0,0.0
1242,2014Q3,S08000015,Melanoma,8,8,10.0,100,0.0,371140.0,0.0,0.0,0.0
1243,2014Q3,S08000015,Ovarian,10,9,10.0,100,0.0,371140.0,0.0,0.0,0.0
1244,2014Q3,S08000015,Upper GI,32,30,10.0,100,0.0,371140.0,0.0,0.0,0.0
1245,2014Q3,S08000015,Urological,39,35,10.0,100,0.0,371140.0,0.0,0.0,0.0
1246,2014Q3,S08000016,Breast,5,5,10.0,100,0.0,114040.0,0.0,0.0,0.0
1247,2014Q3,S08000016,Cervical,1,1,10.0,100,0.0,114040.0,0.0,0.0,0.0
1248,2014Q3,S08000016,Colorectal,11,10,10.0,100,0.0,114040.0,0.0,0.0,0.0
1249,2014Q3,S08000016,Head & Neck,1,1,10.0,100,0.0,114040.0,0.0,0.0,0.0
1250,2014Q3,S08000016,Lung,17,17,10.0,100,0.0,114040.0,0.0,0.0,0.0
1251,2014Q3,S08000016,Lymphoma,3,3,10.0,100,0.0,114040.0,0.0,0.0,0.0
1252,2014Q3,S08000016,Melanoma,4,4,10.0,100,0.0,114040.0,0.0,0.0,0.0
1253,2014Q3,S08000016,Ovarian,2,2,10.0,100,0.0,114040.0,0.0,0.0,0.0
1254,2014Q3,S08000016,Upper GI,9,9,10.0,100,0.0,114040.0,0.0,0.0,0.0
1255,2014Q3,S08000016,Urological,11,11,10.0,100,0.0,114040.0,0.0,0.0,0.0
1256,2014Q3,S08000017,Breast,16,16,10.0,100,0.0,149960.0,0.0,0.0,0.0
1257,2014Q3,S08000017,Cervical,2,2,10.0,100,0.0,149960.0,0.0,0.0,0.0
1258,2014Q3,S08000017,Colorectal,19,18,10.0,100,0.0,149960.0,0.0,0.0,0.0
1259,2014Q3,S08000017,Lung,28,25,10.0,100,0.0,149960.0,0.0,0.0,0.0
1260,2014Q3,S08000017,Lymphoma,1,1,10.0,100,0.0,149960.0,0.0,0.0,0.0
1261,2014Q3,S08000017,Melanoma,8,8,10.0,100,0.0,149960.0,0.0,0.0,0.0
1262,2014Q3,S08000017,Ovarian,4,4,10.0,100,0.0,149960.0,0.0,0.0,0.0
1263,2014Q3,S08000017,Upper GI,13,13,10.0,100,0.0,149960.0,0.0,0.0,0.0
1264,2014Q3,S08000017,Urological,15,14,10.0,100,0.0,149960.0,0.0,0.0,0.0
1265,2014Q3,S08000019,Breast,35,35,10.0,100,0.0,300400.0,0.0,0.0,0.0
1266,2014Q3,S08000019,Cervical,3,3,10.0,100,0.0,300400.0,0.0,0.0,0.0
1267,2014Q3,S08000019,Colorectal,28,25,10.0,100,0.0,300400.0,0.0,0.0,0.0
1268,2014Q3,S08000019,Head & Neck,1,0,10.0,100,0.0,300400.0,0.0,0.0,0.0
1269,2014Q3,S08000019,Lung,41,41,10.0,100,0.0,300400.0,0.0,0.0,0.0
1270,2014Q3,S08000019,Lymphoma,3,3,10.0,100,0.0,300400.0,0.0,0.0,0.0
1271,2014Q3,S08000019,Melanoma,9,7,10.0,100,0.0,300400.0,0.0,0.0,0.0
1272,2014Q3,S08000019,Ovarian,4,4,10.0,100,0.0,300400.0,0.0,0.0,0.0
1273,2014Q3,S08000019,Upper GI,15,13,10.0,100,0.0,300400.0,0.0,0.0,0.0
1274,2014Q3,S08000019,Urological,37,34,10.0,100,0.0,300400.0,0.0,0.0,0.0
1275,2014Q3,S08000020,Breast,67,65,10.0,100,0.0,584220.0,0.0,0.0,0.0
1276,2014Q3,S08000020,Cervical,2,1,10.0,100,0.0,584220.0,0.0,0.0,0.0
1277,2014Q3,S08000020,Colorectal,50,35,10.0,100,0.0,584220.0,0.0,0.0,0.0
1278,2014Q3,S08000020,Head & Neck,13,11,10.0,100,0.0,584220.0,0.0,0.0,0.0
1279,2014Q3,S08000020,Lung,72,63,10.0,100,0.0,584220.0,0.0,0.0,0.0
1280,2014Q3,S08000020,Lymphoma,8,6,10.0,100,0.0,584220.0,0.0,0.0,0.0
1281,2014Q3,S08000020,Melanoma,14,14,10.0,100,0.0,584220.0,0.0,0.0,0.0
1282,2014Q3,S08000020,Ovarian,11,11,10.0,100,0.0,584220.0,0.0,0.0,0.0
1283,2014Q3,S08000020,Upper GI,44,44,10.0,100,0.0,584220.0,0.0,0.0,0.0
1284,2014Q3,S08000020,Urological,39,28,10.0,100,0.0,584220.0,0.0,0.0,0.0
1285,2014Q3,S08000022,Breast,49,49,10.0,100,0.0,320730.0,0.0,0.0,0.0
1286,2014Q3,S08000022,Colorectal,21,18,10.0,100,0.0,320730.0,0.0,0.0,0.0
1287,2014Q3,S08000022,Head & Neck,7,7,10.0,100,0.0,320730.0,0.0,0.0,0.0
1288,2014Q3,S08000022,Lung,18,18,10.0,100,0.0,320730.0,0.0,0.0,0.0
1289,2014Q3,S08000022,Lymphoma,7,7,10.0,100,0.0,320730.0,0.0,0.0,0.0
1290,2014Q3,S08000022,Melanoma,11,11,10.0,100,0.0,320730.0,0.0,0.0,0.0
1291,2014Q3,S08000022,Ovarian,5,5,10.0,100,0.0,320730.0,0.0,0.0,0.0
1292,2014Q3,S08000022,Upper GI,24,23,10.0,100,0.0,320730.0,0.0,0.0,0.0
1293,2014Q3,S08000022,Urological,28,23,10.0,100,0.0,320730.0,0.0,0.0,0.0
1294,2014Q3,S08000024,Breast,179,179,10.0,100,0.0,858120.0,0.0,0.0,0.0
1295,2014Q3,S08000024,Cervical,12,12,10.0,100,0.0,858120.0,0.0,0.0,0.0
1296,2014Q3,S08000024,Colorectal,76,72,10.0,100,0.0,858120.0,0.0,0.0,0.0
1297,2014Q3,S08000024,Head & Neck,19,16,10.0,100,0.0,858120.0,0.0,0.0,0.0
1298,2014Q3,S08000024,Lung,56,51,10.0,100,0.0,858120.0,0.0,0.0,0.0
1299,2014Q3,S08000024,Lymphoma,19,18,10.0,100,0.0,858120.0,0.0,0.0,0.0
1300,2014Q3,S08000024,Melanoma,14,13,10.0,100,0.0,858120.0,0.0,0.0,0.0
1301,2014Q3,S08000024,Ovarian,5,5,10.0,100,0.0,858120.0,0.0,0.0,0.0
1302,2014Q3,S08000024,Upper GI,23,22,10.0,100,0.0,858120.0,0.0,0.0,0.0
1303,2014Q3,S08000024,Urological,63,59,10.0,100,0.0,858120.0,0.0,0.0,0.0
1304,2014Q3,S08000025,Breast,3,3,10.0,100,0.0,21580.0,0.0,0.0,0.0
1305,2014Q3,S08000025,Colorectal,2,2,10.0,100,0.0,21580.0,0.0,0.0,0.0
1306,2014Q3,S08000025,Lymphoma,1,0,10.0,100,0.0,21580.0,0.0,0.0,0.0
1307,2014Q3,S08000025,Upper GI,3,3,10.0,100,0.0,21580.0,0.0,0.0,0.0
1308,2014Q3,S08000025,Urological,1,1,10.0,100,0.0,21580.0,0.0,0.0,0.0
1309,2014Q3,S08000026,Breast,1,1,10.0,100,0.0,23220.0,0.0,0.0,0.0
1310,2014Q3,S08000026,Colorectal,2,2,10.0,100,0.0,23220.0,0.0,0.0,0.0
1311,2014Q3,S08000026,Lung,2,1,10.0,100,0.0,23220.0,0.0,0.0,0.0
1312,2014Q3,S08000026,Upper GI,2,2,10.0,100,0.0,23220.0,0.0,0.0,0.0
1313,2014Q3,S08000026,Urological,4,4,10.0,100,0.0,23220.0,0.0,0.0,0.0
1314,2014Q3,S08000028,Breast,1,1,10.0,100,0.0,27250.0,0.0,0.0,0.0
1315,2014Q3,S08000028,Colorectal,4,4,10.0,100,0.0,27250.0,0.0,0.0,0.0
1316,2014Q3,S08000028,Head & Neck,1,1,10.0,100,0.0,27250.0,0.0,0.0,0.0
1317,2014Q3,S08000028,Lung,5,5,10.0,100,0.0,27250.0,0.0,0.0,0.0
1318,2014Q3,S08000028,Upper GI,2,2,10.0,100,0.0,27250.0,0.0,0.0,0.0
1319,2014Q3,S08000029,Breast,18,18,10.0,100,0.0,367250.0,0.0,0.0,0.0
1320,2014Q3,S08000029,Cervical,2,2,10.0,100,0.0,367250.0,0.0,0.0,0.0
1321,2014Q3,S08000029,Colorectal,37,33,10.0,100,0.0,367250.0,0.0,0.0,0.0
1322,2014Q3,S08000029,Head & Neck,6,6,10.0,100,0.0,367250.0,0.0,0.0,0.0
1323,2014Q3,S08000029,Lung,44,37,10.0,100,0.0,367250.0,0.0,0.0,0.0
1324,2014Q3,S08000029,Lymphoma,8,8,10.0,100,0.0,367250.0,0.0,0.0,0.0
1325,2014Q3,S08000029,Melanoma,5,4,10.0,100,0.0,367250.0,0.0,0.0,0.0
1326,2014Q3,S08000029,Ovarian,4,4,10.0,100,0.0,367250.0,0.0,0.0,0.0
1327,2014Q3,S08000029,Upper GI,17,17,10.0,100,0.0,367250.0,0.0,0.0,0.0
1328,2014Q3,S08000029,Urological,40,33,10.0,100,0.0,367250.0,0.0,0.0,0.0
1329,2014Q3,S08000030,Breast,58,56,10.0,100,0.0,413800.0,0.0,0.0,0.0
1330,2014Q3,S08000030,Cervical,3,3,10.0,100,0.0,413800.0,0.0,0.0,0.0
1331,2014Q3,S08000030,Colorectal,35,33,10.0,100,0.0,413800.0,0.0,0.0,0.0
1332,2014Q3,S08000030,Head & Neck,4,4,10.0,100,0.0,413800.0,0.0,0.0,0.0
1333,2014Q3,S08000030,Lung,54,54,10.0,100,0.0,413800.0,0.0,0.0,0.0
1334,2014Q3,S08000030,Melanoma,12,12,10.0,100,0.0,413800.0,0.0,0.0,0.0
1335,2014Q3,S08000030,Upper GI,27,27,10.0,100,0.0,413800.0,0.0,0.0,0.0
1336,2014Q3,S08000030,Urological,35,35,10.0,100,0.0,413800.0,0.0,0.0,0.0
1337,2014Q3,S08000031,Breast,246,232,10.0,100,0.0,1142590.0,0.0,0.0,0.0
1338,2014Q3,S08000031,Cervical,4,4,10.0,100,0.0,1142590.0,0.0,0.0,0.0
1339,2014Q3,S08000031,Colorectal,125,117,10.0,100,0.0,1142590.0,0.0,0.0,0.0
1340,2014Q3,S08000031,Head & Neck,44,42,10.0,100,0.0,1142590.0,0.0,0.0,0.0
1341,2014Q3,S08000031,Lung,168,159,10.0,100,0.0,1142590.0,0.0,0.0,0.0
1342,2014Q3,S08000031,Lymphoma,30,27,10.0,100,0.0,1142590.0,0.0,0.0,0.0
1343,2014Q3,S08000031,Melanoma,35,33,10.0,100,0.0,1142590.0,0.0,0.0,0.0
1344,2014Q3,S08000031,Ovarian,14,14,10.0,100,0.0,1142590.0,0.0,0.0,0.0
1345,2014Q3,S08000031,Upper GI,67,56,10.0,100,0.0,1142590.0,0.0,0.0,0.0
1346,2014Q3,S08000031,Urological,110,91,10.0,100,0.0,1142590.0,0.0,0.0,0.0
1347,2014Q3,S08000032,Breast,58,58,10.0,100,0.0,653300.0,0.0,0.0,0.0
1348,2014Q3,S08000032,Cervical,4,3,10.0,100,0.0,653300.0,0.0,0.0,0.0
1349,2014Q3,S08000032,Colorectal,53,51,10.0,100,0.0,653300.0,0.0,0.0,0.0
1350,2014Q3,S08000032,Head & Neck,14,13,10.0,100,0.0,653300.0,0.0,0.0,0.0
1351,2014Q3,S08000032,Lung,46,45,10.0,100,0.0,653300.0,0.0,0.0,0.0
1352,2014Q3,S08000032,Lymphoma,9,9,10.0,100,0.0,653300.0,0.0,0.0,0.0
1353,2014Q3,S08000032,Melanoma,19,19,10.0,100,0.0,653300.0,0.0,0.0,0.0
1354,2014Q3,S08000032,Ovarian,9,9,10.0,100,0.0,653300.0,0.0,0.0,0.0
1355,2014Q3,S08000032,Upper GI,27,27,10.0,100,0.0,653300.0,0.0,0.0,0.0
1356,2014Q3,S08000032,Urological,35,31,10.0,100,0.0,653300.0,0.0,0.0,0.0
1357,2014Q4,S08000015,Breast,90,86,11.0,121,0.0,371140.0,0.0,0.0,0.0
1358,2014Q4,S08000015,Cervical,1,1,11.0,121,0.0,371140.0,0.0,0.0,0.0
1359,2014Q4,S08000015,Colorectal,29,27,11.0,121,0.0,371140.0,0.0,0.0,0.0
1360,2014Q4,S08000015,Head & Neck,7,6,11.0,121,0.0,371140.0,0.0,0.0,0.0
1361,2014Q4,S08000015,Lung,64,59,11.0,121,0.0,371140.0,0.0,0.0,0.0
1362,2014Q4,S08000015,Lymphoma,10,8,11.0,121,0.0,371140.0,0.0,0.0,0.0
1363,2014Q4,S08000015,Melanoma,7,7,11.0,121,0.0,371140.0,0.0,0.0,0.0
1364,2014Q4,S08000015,Ovarian,4,3,11.0,121,0.0,371140.0,0.0,0.0,0.0
1365,2014Q4,S08000015,Upper GI,36,33,11.0,121,0.0,371140.0,0.0,0.0,0.0
1366,2014Q4,S08000015,Urological,37,37,11.0,121,0.0,371140.0,0.0,0.0,0.0
1367,2014Q4,S08000016,Breast,11,11,11.0,121,0.0,114040.0,0.0,0.0,0.0
1368,2014Q4,S08000016,Cervical,1,1,11.0,121,0.0,114040.0,0.0,0.0,0.0
1369,2014Q4,S08000016,Colorectal,11,11,11.0,121,0.0,114040.0,0.0,0.0,0.0
1370,2014Q4,S08000016,Head & Neck,1,1,11.0,121,0.0,114040.0,0.0,0.0,0.0
1371,2014Q4,S08000016,Lung,16,16,11.0,121,0.0,114040.0,0.0,0.0,0.0
1372,2014Q4,S08000016,Lymphoma,5,5,11.0,121,0.0,114040.0,0.0,0.0,0.0
1373,2014Q4,S08000016,Melanoma,6,6,11.0,121,0.0,114040.0,0.0,0.0,0.0
1374,2014Q4,S08000016,Ovarian,4,4,11.0,121,0.0,114040.0,0.0,0.0,0.0
1375,2014Q4,S08000016,Upper GI,13,13,11.0,121,0.0,114040.0,0.0,0.0,0.0
1376,2014Q4,S08000016,Urological,13,11,11.0,121,0.0,114040.0,0.0,0.0,0.0
1377,2014Q4,S08000017,Breast,10,10,11.0,121,0.0,149960.0,0.0,0.0,0.0
1378,2014Q4,S08000017,Cervical,1,1,11.0,121,0.0,149960.0,0.0,0.0,0.0
1379,2014Q4,S08000017,Colorectal,17,17,11.0,121,0.0,149960.0,0.0,0.0,0.0
1380,2014Q4,S08000017,Head & Neck,2,2,11.0,121,0.0,149960.0,0.0,0.0,0.0
1381,2014Q4,S08000017,Lung,26,24,11.0,121,0.0,149960.0,0.0,0.0,0.0
1382,2014Q4,S08000017,Lymphoma,3,3,11.0,121,0.0,149960.0,0.0,0.0,0.0
1383,2014Q4,S08000017,Melanoma,2,2,11.0,121,0.0,149960.0,0.0,0.0,0.0
1384,2014Q4,S08000017,Ovarian,2,2,11.0,121,0.0,149960.0,0.0,0.0,0.0
1385,2014Q4,S08000017,Upper GI,9,9,11.0,121,0.0,149960.0,0.0,0.0,0.0
1386,2014Q4,S08000017,Urological,17,16,11.0,121,0.0,149960.0,0.0,0.0,0.0
1387,2014Q4,S08000019,Breast,33,33,11.0,121,0.0,300400.0,0.0,0.0,0.0
1388,2014Q4,S08000019,Cervical,4,4,11.0,121,0.0,300400.0,0.0,0.0,0.0
1389,2014Q4,S08000019,Colorectal,29,27,11.0,121,0.0,300400.0,0.0,0.0,0.0
1390,2014Q4,S08000019,Head & Neck,5,5,11.0,121,0.0,300400.0,0.0,0.0,0.0
1391,2014Q4,S08000019,Lung,42,40,11.0,121,0.0,300400.0,0.0,0.0,0.0
1392,2014Q4,S08000019,Lymphoma,9,9,11.0,121,0.0,300400.0,0.0,0.0,0.0
1393,2014Q4,S08000019,Melanoma,11,10,11.0,121,0.0,300400.0,0.0,0.0,0.0
1394,2014Q4,S08000019,Ovarian,9,8,11.0,121,0.0,300400.0,0.0,0.0,0.0
1395,2014Q4,S08000019,Upper GI,19,18,11.0,121,0.0,300400.0,0.0,0.0,0.0
1396,2014Q4,S08000019,Urological,34,32,11.0,121,0.0,300400.0,0.0,0.0,0.0
1397,2014Q4,S08000020,Breast,69,68,11.0,121,0.0,584220.0,0.0,0.0,0.0
1398,2014Q4,S08000020,Cervical,7,7,11.0,121,0.0,584220.0,0.0,0.0,0.0
1399,2014Q4,S08000020,Colorectal,50,39,11.0,121,0.0,584220.0,0.0,0.0,0.0
1400,2014Q4,S08000020,Head & Neck,12,9,11.0,121,0.0,584220.0,0.0,0.0,0.0
1401,2014Q4,S08000020,Lung,72,66,11.0,121,0.0,584220.0,0.0,0.0,0.0
1402,2014Q4,S08000020,Lymphoma,6,5,11.0,121,0.0,584220.0,0.0,0.0,0.0
1403,2014Q4,S08000020,Melanoma,9,8,11.0,121,0.0,584220.0,0.0,0.0,0.0
1404,2014Q4,S08000020,Ovarian,14,12,11.0,121,0.0,584220.0,0.0,0.0,0.0
1405,2014Q4,S08000020,Upper GI,30,28,11.0,121,0.0,584220.0,0.0,0.0,0.0
1406,2014Q4,S08000020,Urological,47,41,11.0,121,0.0,584220.0,0.0,0.0,0.0
1407,2014Q4,S08000022,Breast,37,37,11.0,121,0.0,320730.0,0.0,0.0,0.0
1408,2014Q4,S08000022,Cervical,1,1,11.0,121,0.0,320730.0,0.0,0.0,0.0
1409,2014Q4,S08000022,Colorectal,29,24,11.0,121,0.0,320730.0,0.0,0.0,0.0
1410,2014Q4,S08000022,Head & Neck,5,5,11.0,121,0.0,320730.0,0.0,0.0,0.0
1411,2014Q4,S08000022,Lung,36,35,11.0,121,0.0,320730.0,0.0,0.0,0.0
1412,2014Q4,S08000022,Lymphoma,10,10,11.0,121,0.0,320730.0,0.0,0.0,0.0
1413,2014Q4,S08000022,Melanoma,8,8,11.0,121,0.0,320730.0,0.0,0.0,0.0
1414,2014Q4,S08000022,Ovarian,5,5,11.0,121,0.0,320730.0,0.0,0.0,0.0
1415,2014Q4,S08000022,Upper GI,21,21,11.0,121,0.0,320730.0,0.0,0.0,0.0
1416,2014Q4,S08000022,Urological,20,16,11.0,121,0.0,320730.0,0.0,0.0,0.0
1417,2014Q4,S08000024,Breast,172,172,11.0,121,0.0,858120.0,0.0,0.0,0.0
1418,2014Q4,S08000024,Cervical,12,11,11.0,121,0.0,858120.0,0.0,0.0,0.0
1419,2014Q4,S08000024,Colorectal,68,61,11.0,121,0.0,858120.0,0.0,0.0,0.0
1420,2014Q4,S08000024,Head & Neck,13,12,11.0,121,0.0,858120.0,0.0,0.0,0.0
1421,2014Q4,S08000024,Lung,57,57,11.0,121,0.0,858120.0,0.0,0.0,0.0
1422,2014Q4,S08000024,Lymphoma,17,14,11.0,121,0.0,858120.0,0.0,0.0,0.0
1423,2014Q4,S08000024,Melanoma,12,11,11.0,121,0.0,858120.0,0.0,0.0,0.0
1424,2014Q4,S08000024,Ovarian,8,7,11.0,121,0.0,858120.0,0.0,0.0,0.0
1425,2014Q4,S08000024,Upper GI,26,25,11.0,121,0.0,858120.0,0.0,0.0,0.0
1426,2014Q4,S08000024,Urological,65,60,11.0,121,0.0,858120.0,0.0,0.0,0.0
1427,2014Q4,S08000025,Lung,1,1,11.0,121,0.0,21580.0,0.0,0.0,0.0
1428,2014Q4,S08000025,Upper GI,1,0,11.0,121,0.0,21580.0,0.0,0.0,0.0
1429,2014Q4,S08000025,Urological,2,1,11.0,121,0.0,21580.0,0.0,0.0,0.0
1430,2014Q4,S08000026,Breast,4,4,11.0,121,0.0,23220.0,0.0,0.0,0.0
1431,2014Q4,S08000026,Colorectal,5,5,11.0,121,0.0,23220.0,0.0,0.0,0.0
1432,2014Q4,S08000026,Head & Neck,1,0,11.0,121,0.0,23220.0,0.0,0.0,0.0
1433,2014Q4,S08000026,Lung,1,1,11.0,121,0.0,23220.0,0.0,0.0,0.0
1434,2014Q4,S08000026,Melanoma,3,3,11.0,121,0.0,23220.0,0.0,0.0,0.0
1435,2014Q4,S08000026,Upper GI,2,2,11.0,121,0.0,23220.0,0.0,0.0,0.0
1436,2014Q4,S08000026,Urological,2,2,11.0,121,0.0,23220.0,0.0,0.0,0.0
1437,2014Q4,S08000028,Colorectal,2,2,11.0,121,0.0,27250.0,0.0,0.0,0.0
1438,2014Q4,S08000028,Lung,5,5,11.0,121,0.0,27250.0,0.0,0.0,0.0
1439,2014Q4,S08000028,Upper GI,5,5,11.0,121,0.0,27250.0,0.0,0.0,0.0
1440,2014Q4,S08000029,Breast,26,25,11.0,121,0.0,367250.0,0.0,0.0,0.0
1441,2014Q4,S08000029,Cervical,6,6,11.0,121,0.0,367250.0,0.0,0.0,0.0
1442,2014Q4,S08000029,Colorectal,32,31,11.0,121,0.0,367250.0,0.0,0.0,0.0
1443,2014Q4,S08000029,Head & Neck,8,6,11.0,121,0.0,367250.0,0.0,0.0,0.0
1444,2014Q4,S08000029,Lung,36,36,11.0,121,0.0,367250.0,0.0,0.0,0.0
1445,2014Q4,S08000029,Lymphoma,5,4,11.0,121,0.0,367250.0,0.0,0.0,0.0
1446,2014Q4,S08000029,Melanoma,1,1,11.0,121,0.0,367250.0,0.0,0.0,0.0
1447,2014Q4,S08000029,Ovarian,8,8,11.0,121,0.0,367250.0,0.0,0.0,0.0
1448,2014Q4,S08000029,Upper GI,17,16,11.0,121,0.0,367250.0,0.0,0.0,0.0
1449,2014Q4,S08000029,Urological,25,18,11.0,121,0.0,367250.0,0.0,0.0,0.0
1450,2014Q4,S08000030,Breast,65,63,11.0,121,0.0,413800.0,0.0,0.0,0.0
1451,2014Q4,S08000030,Cervical,8,8,11.0,121,0.0,413800.0,0.0,0.0,0.0
1452,2014Q4,S08000030,Colorectal,45,41,11.0,121,0.0,413800.0,0.0,0.0,0.0
1453,2014Q4,S08000030,Head & Neck,1,1,11.0,121,0.0,413800.0,0.0,0.0,0.0
1454,2014Q4,S08000030,Lung,42,42,11.0,121,0.0,413800.0,0.0,0.0,0.0
1455,2014Q4,S08000030,Melanoma,12,12,11.0,121,0.0,413800.0,0.0,0.0,0.0
1456,2014Q4,S08000030,Upper GI,22,22,11.0,121,0.0,413800.0,0.0,0.0,0.0
1457,2014Q4,S08000030,Urological,35,34,11.0,121,0.0,413800.0,0.0,0.0,0.0
1458,2014Q4,S08000031,Breast,250,244,11.0,121,0.0,1142590.0,0.0,0.0,0.0
1459,2014Q4,S08000031,Cervical,9,9,11.0,121,0.0,1142590.0,0.0,0.0,0.0
1460,2014Q4,S08000031,Colorectal,78,75,11.0,121,0.0,1142590.0,0.0,0.0,0.0
1461,2014Q4,S08000031,Head & Neck,43,39,11.0,121,0.0,1142590.0,0.0,0.0,0.0
1462,2014Q4,S08000031,Lung,117,110,11.0,121,0.0,1142590.0,0.0,0.0,0.0
1463,2014Q4,S08000031,Lymphoma,23,23,11.0,121,0.0,1142590.0,0.0,0.0,0.0
1464,2014Q4,S08000031,Melanoma,29,29,11.0,121,0.0,1142590.0,0.0,0.0,0.0
1465,2014Q4,S08000031,Ovarian,11,11,11.0,121,0.0,1142590.0,0.0,0.0,0.0
1466,2014Q4,S08000031,Upper GI,68,58,11.0,121,0.0,1142590.0,0.0,0.0,0.0
1467,2014Q4,S08000031,Urological,117,100,11.0,121,0.0,1142590.0,0.0,0.0,0.0
1468,2014Q4,S08000032,Breast,64,62,11.0,121,0.0,653300.0,0.0,0.0,0.0
1469,2014Q4,S08000032,Cervical,7,7,11.0,121,0.0,653300.0,0.0,0.0,0.0
1470,2014Q4,S08000032,Colorectal,47,43,11.0,121,0.0,653300.0,0.0,0.0,0.0
1471,2014Q4,S08000032,Head & Neck,3,3,11.0,121,0.0,653300.0,0.0,0.0,0.0
1472,2014Q4,S08000032,Lung,55,55,11.0,121,0.0,653300.0,0.0,0.0,0.0
1473,2014Q4,S08000032,Lymphoma,5,5,11.0,121,0.0,653300.0,0.0,0.0,0.0
1474,2014Q4,S08000032,Melanoma,21,20,11.0,121,0.0,653300.0,0.0,0.0,0.0
1475,2014Q4,S08000032,Ovarian,6,6,11.0,121,0.0,653300.0,0.0,0.0,0.0
1476,2014Q4,S08000032,Upper GI,22,21,11.0,121,0.0,653300.0,0.0,0.0,0.0
1477,2014Q4,S08000032,Urological,40,36,11.0,121,0.0,653300.0,0.0,0.0,0.0
1478,2015Q1,S08000015,Breast,91,89,12.0,144,0.0,370590.0,0.0,0.0,0.0
1479,2015Q1,S08000015,Cervical,7,6,12.0,144,0.0,370590.0,0.0,0.0,0.0
1480,2015Q1,S08000015,Colorectal,33,32,12.0,144,0.0,370590.0,0.0,0.0,0.0
1481,2015Q1,S08000015,Head & Neck,7,6,12.0,144,0.0,370590.0,0.0,0.0,0.0
1482,2015Q1,S08000015,Lung,59,55,12.0,144,0.0,370590.0,0.0,0.0,0.0
1483,2015Q1,S08000015,Lymphoma,8,5,12.0,144,0.0,370590.0,0.0,0.0,0.0
1484,2015Q1,S08000015,Melanoma,8,8,12.0,144,0.0,370590.0,0.0,0.0,0.0
1485,2015Q1,S08000015,Ovarian,8,8,12.0,144,0.0,370590.0,0.0,0.0,0.0
1486,2015Q1,S08000015,Upper GI,30,28,12.0,144,0.0,370590.0,0.0,0.0,0.0
1487,2015Q1,S08000015,Urological,35,29,12.0,144,0.0,370590.0,0.0,0.0,0.0
1488,2015Q1,S08000016,Breast,10,10,12.0,144,0.0,114030.0,0.0,0.0,0.0
1489,2015Q1,S08000016,Colorectal,19,17,12.0,144,0.0,114030.0,0.0,0.0,0.0
1490,2015Q1,S08000016,Head & Neck,1,1,12.0,144,0.0,114030.0,0.0,0.0,0.0
1491,2015Q1,S08000016,Lung,8,8,12.0,144,0.0,114030.0,0.0,0.0,0.0
1492,2015Q1,S08000016,Lymphoma,3,3,12.0,144,0.0,114030.0,0.0,0.0,0.0
1493,2015Q1,S08000016,Melanoma,2,2,12.0,144,0.0,114030.0,0.0,0.0,0.0
1494,2015Q1,S08000016,Ovarian,2,2,12.0,144,0.0,114030.0,0.0,0.0,0.0
1495,2015Q1,S08000016,Upper GI,10,10,12.0,144,0.0,114030.0,0.0,0.0,0.0
1496,2015Q1,S08000016,Urological,16,14,12.0,144,0.0,114030.0,0.0,0.0,0.0
1497,2015Q1,S08000017,Breast,13,13,12.0,144,0.0,149670.0,0.0,0.0,0.0
1498,2015Q1,S08000017,Colorectal,19,19,12.0,144,0.0,149670.0,0.0,0.0,0.0
1499,2015Q1,S08000017,Head & Neck,4,4,12.0,144,0.0,149670.0,0.0,0.0,0.0
1500,2015Q1,S08000017,Lung,25,25,12.0,144,0.0,149670.0,0.0,0.0,0.0
1501,2015Q1,S08000017,Lymphoma,4,4,12.0,144,0.0,149670.0,0.0,0.0,0.0
1502,2015Q1,S08000017,Melanoma,3,3,12.0,144,0.0,149670.0,0.0,0.0,0.0
1503,2015Q1,S08000017,Ovarian,2,2,12.0,144,0.0,149670.0,0.0,0.0,0.0
1504,2015Q1,S08000017,Upper GI,5,5,12.0,144,0.0,149670.0,0.0,0.0,0.0
1505,2015Q1,S08000017,Urological,12,9,12.0,144,0.0,149670.0,0.0,0.0,0.0
